frame,timestamp,j1,j2,j3,j4,j5,j6,gripper,action_j1,action_j2,action_j3,action_j4,action_j5,action_j6,action_gripper
102,3.400000,0.23280762135982513,1.571198582649231,-0.7886083722114563,0.224451944231987,-0.5708723664283752,-0.56494140625,0.04899999871850014,0.26160767674446106,1.5596680641174316,-0.8067326545715332,0.27603384852409363,-0.5404849052429199,-0.6050276756286621,0.04879999905824661
103,3.433333,0.26160767674446106,1.5596680641174316,-0.8067326545715332,0.27603384852409363,-0.5404849052429199,-0.6050276756286621,0.04879999905824661,0.2823137044906616,1.5497249364852905,-0.8339278697967529,0.33225587010383606,-0.5089112520217896,-0.6469281911849976,0.04879999905824661
104,3.466667,0.2823137044906616,1.5497249364852905,-0.8339278697967529,0.33225587010383606,-0.5089112520217896,-0.6469281911849976,0.04879999905824661,0.3122650384902954,1.5416134595870972,-0.8578784465789795,0.398665189743042,-0.47674453258514404,-0.6977599859237671,0.04879999905824661
105,3.500000,0.3122650384902954,1.5416134595870972,-0.8578784465789795,0.398665189743042,-0.47674453258514404,-0.6977599859237671,0.04879999905824661,0.3392334580421448,1.5365896224975586,-0.8814104199409485,0.4543464183807373,-0.4527764618396759,-0.745661199092865,0.04879999905824661
106,3.533333,0.3392334580421448,1.5365896224975586,-0.8814104199409485,0.4543464183807373,-0.4527764618396759,-0.745661199092865,0.04879999905824661,0.36777186393737793,1.5344265699386597,-0.9020990133285522,0.5092950463294983,-0.43594300746917725,-0.7948358654975891,0.04879999905824661
107,3.566667,0.36777186393737793,1.5344265699386597,-0.9020990133285522,0.5092950463294983,-0.43594300746917725,-0.7948358654975891,0.04879999905824661,0.3970952033996582,1.5344265699386597,-0.9195255637168884,0.5617665648460388,-0.4267674684524536,-0.8428242802619934,0.04879999905824661
108,3.600000,0.3970952033996582,1.5344265699386597,-0.9195255637168884,0.5617665648460388,-0.4267674684524536,-0.8428242802619934,0.04879999905824661,0.42743033170700073,1.5344265699386597,-0.9334110021591187,0.6105923056602478,-0.42163893580436707,-0.8867831826210022,0.04879999905824661
109,3.633333,0.42743033170700073,1.5344265699386597,-0.9334110021591187,0.6105923056602478,-0.42163893580436707,-0.8867831826210022,0.04879999905824661,0.45720723271369934,1.5344265699386597,-0.944801926612854,0.6535045504570007,-0.4174523651599884,-0.9273753762245178,0.04879999905824661
110,3.666667,0.45720723271369934,1.5344265699386597,-0.944801926612854,0.6535045504570007,-0.4174523651599884,-0.9273753762245178,0.04879999905824661,0.48616427183151245,1.5344265699386597,-0.9564021825790405,0.6921953558921814,-0.4174523651599884,-0.9643217921257019,0.04879999905824661
111,3.700000,0.48616427183151245,1.5344265699386597,-0.9564021825790405,0.6921953558921814,-0.4174523651599884,-0.9643217921257019,0.04879999905824661,0.5133943557739258,1.5344265699386597,-0.9619668126106262,0.7219896912574768,-0.4152020812034607,-0.9956686496734619,0.04879999905824661
112,3.733333,0.5133943557739258,1.5344265699386597,-0.9619668126106262,0.7219896912574768,-0.4152020812034607,-0.9956686496734619,0.04879999905824661,0.5379729866981506,1.539258599281311,-0.974317193031311,0.7510339617729187,-0.41251569986343384,-1.0201425552368164,0.04879999905824661
113,3.766667,0.5379729866981506,1.539258599281311,-0.974317193031311,0.7510339617729187,-0.41251569986343384,-1.0201425552368164,0.04879999905824661,0.5603885054588318,1.5480154752731323,-0.9820797443389893,0.7684081792831421,-0.41251569986343384,-1.0385459661483765,0.04879999905824661
114,3.800000,0.5603885054588318,1.5480154752731323,-0.9820797443389893,0.7684081792831421,-0.41251569986343384,-1.0385459661483765,0.04879999905824661,0.5831180214881897,1.561848521232605,-0.9940986633300781,0.7844043374061584,-0.41251569986343384,-1.0532512664794922,0.04879999905824661
115,3.833333,0.5831180214881897,1.561848521232605,-0.9940986633300781,0.7844043374061584,-0.41251569986343384,-1.0532512664794922,0.04879999905824661,0.6016784310340881,1.582938313484192,-1.0031521320343018,0.7962837219238281,-0.42116793990135193,-1.0574727058410645,0.04879999905824661
116,3.866667,0.6016784310340881,1.582938313484192,-1.0031521320343018,0.7962837219238281,-0.42116793990135193,-1.0574727058410645,0.04879999905824661,0.6191573143005371,1.6038362979888916,-1.0153454542160034,0.8031915426254272,-0.4339020550251007,-1.0620256662368774,0.04879999905824661
117,3.900000,0.6191573143005371,1.6038362979888916,-1.0153454542160034,0.8031915426254272,-0.4339020550251007,-1.0620256662368774,0.04879999905824661,0.6391481757164001,1.630071997642517,-1.0279749631881714,0.8052499294281006,-0.4535963237285614,-1.0658981800079346,0.04879999905824661
118,3.933333,0.6391481757164001,1.630071997642517,-1.0279749631881714,0.8052499294281006,-0.4535963237285614,-1.0658981800079346,0.04879999905824661,0.6561385989189148,1.653342366218567,-1.0413544178009033,0.8052499294281006,-0.47595953941345215,-1.0691428184509277,0.048700001090765
119,3.966667,0.6561385989189148,1.653342366218567,-1.0413544178009033,0.8052499294281006,-0.47595953941345215,-1.0691428184509277,0.048700001090765,0.6733209490776062,1.6764382123947144,-1.0505125522613525,0.8056860566139221,-0.5006777048110962,-1.0710790157318115,0.048700001090765
120,4.000000,0.6733209490776062,1.6764382123947144,-1.0505125522613525,0.8056860566139221,-0.5006777048110962,-1.0710790157318115,0.048700001090765,0.69020676612854,1.6991677284240723,-1.0594613552093506,0.8056860566139221,-0.5298266410827637,-1.0710790157318115,0.04859999939799309
121,4.033333,0.69020676612854,1.6991677284240723,-1.0594613552093506,0.8056860566139221,-0.5298266410827637,-1.0710790157318115,0.04859999939799309,0.704859733581543,1.7202575206756592,-1.0687241554260254,0.8075176477432251,-0.5574055910110474,-1.0710790157318115,0.048500001430511475
122,4.066667,0.704859733581543,1.7202575206756592,-1.0687241554260254,0.8075176477432251,-0.5574055910110474,-1.0710790157318115,0.048500001430511475,0.7179078459739685,1.738591194152832,-1.072230339050293,0.8075176477432251,-0.5809898376464844,-1.0710790157318115,0.048500001430511475
123,4.100000,0.7179078459739685,1.738591194152832,-1.072230339050293,0.8075176477432251,-0.5809898376464844,-1.0710790157318115,0.048500001430511475,0.7270833849906921,1.7541512250900269,-1.0779868364334106,0.8075176477432251,-0.5986431837081909,-1.072614073753357,0.048500001430511475
124,4.133333,0.7270833849906921,1.7541512250900269,-1.0779868364334106,0.8075176477432251,-0.5986431837081909,-1.072614073753357,0.048500001430511475,0.7346017360687256,1.7669551372528076,-1.081562876701355,0.8075176477432251,-0.605742871761322,-1.0751957893371582,0.048500001430511475
125,4.166667,0.7346017360687256,1.7669551372528076,-1.081562876701355,0.8075176477432251,-0.605742871761322,-1.0751957893371582,0.048500001430511475,0.739032506942749,1.7773168087005615,-1.0837956666946411,0.8075176477432251,-0.6128251552581787,-1.0810221433639526,0.048500001430511475
126,4.200000,0.739032506942749,1.7773168087005615,-1.0837956666946411,0.8075176477432251,-0.6128251552581787,-1.0810221433639526,0.048500001430511475,0.739555835723877,1.7859166860580444,-1.0854878425598145,0.8075176477432251,-0.6146218776702881,-1.0835340023040771,0.048500001430511475
127,4.233333,0.739555835723877,1.7859166860580444,-1.0854878425598145,0.8075176477432251,-0.6146218776702881,-1.0835340023040771,0.048500001430511475,0.739555835723877,1.7921617031097412,-1.0854878425598145,0.8075176477432251,-0.6165755987167358,-1.0873193740844727,0.048500001430511475
128,4.266667,0.739555835723877,1.7921617031097412,-1.0854878425598145,0.8075176477432251,-0.6165755987167358,-1.0873193740844727,0.048500001430511475,0.739555835723877,1.7965924739837646,-1.0854878425598145,0.8075176477432251,-0.6187386512756348,-1.08939528465271,0.048500001430511475
129,4.300000,0.739555835723877,1.7965924739837646,-1.0854878425598145,0.8075176477432251,-0.6187386512756348,-1.08939528465271,0.048500001430511475,0.739555835723877,1.798389196395874,-1.0854878425598145,0.8075176477432251,-0.6201865077018738,-1.0909651517868042,0.048500001430511475
130,4.333333,0.739555835723877,1.798389196395874,-1.0854878425598145,0.8075176477432251,-0.6201865077018738,-1.0909651517868042,0.048500001430511475,0.739555835723877,1.8007789850234985,-1.0854878425598145,0.8075176477432251,-0.6201865077018738,-1.0909651517868042,0.048500001430511475
131,4.366667,0.739555835723877,1.8007789850234985,-1.0854878425598145,0.8075176477432251,-0.6201865077018738,-1.0909651517868042,0.048500001430511475,0.739555835723877,1.8007789850234985,-1.0854878425598145,0.8120182156562805,-0.6201865077018738,-1.0909651517868042,0.048500001430511475
132,4.400000,0.739555835723877,1.8007789850234985,-1.0854878425598145,0.8120182156562805,-0.6201865077018738,-1.0909651517868042,0.048500001430511475,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8141812682151794,-0.6201865077018738,-1.0909651517868042,0.048500001430511475
133,4.433333,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8141812682151794,-0.6201865077018738,-1.0909651517868042,0.048500001430511475,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8216647505760193,-0.6201865077018738,-1.0909651517868042,0.04899999871850014
134,4.466667,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8216647505760193,-0.6201865077018738,-1.0909651517868042,0.04899999871850014,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8242464661598206,-0.6201865077018738,-1.0909651517868042,0.05169999971985817
135,4.500000,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8242464661598206,-0.6201865077018738,-1.0909651517868042,0.05169999971985817,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8264095187187195,-0.6201865077018738,-1.0909651517868042,0.05510000139474869
136,4.533333,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8264095187187195,-0.6201865077018738,-1.0909651517868042,0.05510000139474869,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6201865077018738,-1.0909651517868042,0.05889999866485596
137,4.566667,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6201865077018738,-1.0909651517868042,0.05889999866485596,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6201865077018738,-1.0909651517868042,0.06300000101327896
138,4.600000,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6201865077018738,-1.0909651517868042,0.06300000101327896,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6201865077018738,-1.0909651517868042,0.066600002348423
139,4.633333,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6201865077018738,-1.0909651517868042,0.066600002348423,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6201865077018738,-1.0909651517868042,0.06939999759197235
140,4.666667,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6201865077018738,-1.0909651517868042,0.06939999759197235,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6201865077018738,-1.0909651517868042,0.07109999656677246
141,4.700000,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6201865077018738,-1.0909651517868042,0.07109999656677246,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6201865077018738,-1.0909651517868042,0.07159999758005142
142,4.733333,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6201865077018738,-1.0909651517868042,0.07159999758005142,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6226286888122559,-1.0909651517868042,0.07169999927282333
143,4.766667,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6226286888122559,-1.0909651517868042,0.07169999927282333,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6225240230560303,-1.0914536714553833,0.07190000265836716
144,4.800000,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6225240230560303,-1.0914536714553833,0.07190000265836716,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6248266100883484,-1.09806489944458,0.07199999690055847
145,4.833333,0.739555835723877,1.8028723001480103,-1.0854878425598145,0.8278224468231201,-0.6248266100883484,-1.09806489944458,0.07199999690055847,0.739555835723877,1.8006569147109985,-1.0854878425598145,0.8342592716217041,-0.6248266100883484,-1.1041877269744873,0.07199999690055847
146,4.866667,0.739555835723877,1.8006569147109985,-1.0854878425598145,0.8342592716217041,-0.6248266100883484,-1.1041877269744873,0.07199999690055847,0.739555835723877,1.7941502332687378,-1.0854878425598145,0.8425800800323486,-0.6248266100883484,-1.1098047494888306,0.07199999690055847
147,4.900000,0.739555835723877,1.7941502332687378,-1.0854878425598145,0.8425800800323486,-0.6248266100883484,-1.1098047494888306,0.07199999690055847,0.739555835723877,1.785759687423706,-1.0854878425598145,0.8548955321311951,-0.6248266100883484,-1.1127876043319702,0.07199999690055847
148,4.933333,0.739555835723877,1.785759687423706,-1.0854878425598145,0.8548955321311951,-0.6248266100883484,-1.1127876043319702,0.07199999690055847,0.739555835723877,1.7746130228042603,-1.0854878425598145,0.8671935796737671,-0.6248266100883484,-1.1142005920410156,0.07199999690055847
149,4.966667,0.739555835723877,1.7746130228042603,-1.0854878425598145,0.8671935796737671,-0.6248266100883484,-1.1142005920410156,0.07199999690055847,0.739555835723877,1.7617567777633667,-1.0854878425598145,0.8750259280204773,-0.6248266100883484,-1.1151251792907715,0.07199999690055847
150,5.000000,0.739555835723877,1.7617567777633667,-1.0854878425598145,0.8750259280204773,-0.6248266100883484,-1.1151251792907715,0.07199999690055847,0.739555835723877,1.7460746765136719,-1.0854878425598145,0.8834339380264282,-0.620134174823761,-1.1169567108154297,0.07199999690055847
151,5.033333,0.739555835723877,1.7460746765136719,-1.0854878425598145,0.8834339380264282,-0.620134174823761,-1.1169567108154297,0.07199999690055847,0.739555835723877,1.7324682474136353,-1.0854878425598145,0.8874983787536621,-0.615476667881012,-1.1169567108154297,0.07199999690055847
152,5.066667,0.739555835723877,1.7324682474136353,-1.0854878425598145,0.8874983787536621,-0.615476667881012,-1.1169567108154297,0.07199999690055847,0.739555835723877,1.7189841270446777,-1.0876857042312622,0.8917896151542664,-0.6064929962158203,-1.1169567108154297,0.07199999690055847
153,5.100000,0.739555835723877,1.7189841270446777,-1.0876857042312622,0.8917896151542664,-0.6064929962158203,-1.1169567108154297,0.07199999690055847,0.739555835723877,1.7050114870071411,-1.0876857042312622,0.8986451029777527,-0.602393627166748,-1.1169567108154297,0.07199999690055847
154,5.133333,0.739555835723877,1.7050114870071411,-1.0876857042312622,0.8986451029777527,-0.602393627166748,-1.1169567108154297,0.07199999690055847,0.739555835723877,1.6879686117172241,-1.0876857042312622,0.9134027361869812,-0.5872347950935364,-1.129010558128357,0.07199999690055847
155,5.166667,0.739555835723877,1.6879686117172241,-1.0876857042312622,0.9134027361869812,-0.5872347950935364,-1.129010558128357,0.07199999690055847,0.739555835723877,1.672338843345642,-1.0876857042312622,0.9330970048904419,-0.5762799978256226,-1.1471174955368042,0.07199999690055847
156,5.200000,0.739555835723877,1.672338843345642,-1.0876857042312622,0.9330970048904419,-0.5762799978256226,-1.1471174955368042,0.07199999690055847,0.739555835723877,1.6555054187774658,-1.0876857042312622,0.9660138487815857,-0.5614874958992004,-1.1786212921142578,0.07199999690055847
157,5.233333,0.739555835723877,1.6555054187774658,-1.0876857042312622,0.9660138487815857,-0.5614874958992004,-1.1786212921142578,0.07199999690055847,0.739555835723877,1.6377997398376465,-1.0876857042312622,0.9975002408027649,-0.5545273423194885,-1.2056769132614136,0.07199999690055847
158,5.266667,0.739555835723877,1.6377997398376465,-1.0876857042312622,0.9975002408027649,-0.5545273423194885,-1.2056769132614136,0.07199999690055847,0.739555835723877,1.6153143644332886,-1.0876857042312622,1.050407886505127,-0.5403802394866943,-1.2468971014022827,0.07199999690055847
159,5.300000,0.739555835723877,1.6153143644332886,-1.0876857042312622,1.050407886505127,-0.5403802394866943,-1.2468971014022827,0.07199999690055847,0.739555835723877,1.5944514274597168,-1.0876857042312622,1.1026700735092163,-0.5308383703231812,-1.289966344833374,0.07119999825954437
160,5.333333,0.739555835723877,1.5944514274597168,-1.0876857042312622,1.1026700735092163,-0.5308383703231812,-1.289966344833374,0.07119999825954437,0.739555835723877,1.5718439817428589,-1.0876857042312622,1.1697946786880493,-0.5171622633934021,-1.354299783706665,0.07029999792575836
161,5.366667,0.739555835723877,1.5718439817428589,-1.0876857042312622,1.1697946786880493,-0.5171622633934021,-1.354299783706665,0.07029999792575836,0.739555835723877,1.5447708368301392,-1.0855226516723633,1.2270982265472412,-0.5109347701072693,-1.4169063568115234,0.06920000165700912
162,5.400000,0.739555835723877,1.5447708368301392,-1.0855226516723633,1.2270982265472412,-0.5109347701072693,-1.4169063568115234,0.06920000165700912,0.739555835723877,1.5206109285354614,-1.0780915021896362,1.284401774406433,-0.507097065448761,-1.4865602254867554,0.06800000369548798
163,5.433333,0.739555835723877,1.5206109285354614,-1.0780915021896362,1.284401774406433,-0.507097065448761,-1.4865602254867554,0.06800000369548798,0.739555835723877,1.4964160919189453,-1.0646421909332275,1.314946174621582,-0.5004334449768066,-1.5276408195495605,0.06650000065565109
164,5.466667,0.739555835723877,1.4964160919189453,-1.0646421909332275,1.314946174621582,-0.5004334449768066,-1.5276408195495605,0.06650000065565109,0.739555835723877,1.4690115451812744,-1.0481750965118408,1.3435194492340088,-0.4976598620414734,-1.570657730102539,0.06379999965429306
165,5.500000,0.739555835723877,1.4690115451812744,-1.0481750965118408,1.3435194492340088,-0.4976598620414734,-1.570657730102539,0.06379999965429306,0.739555835723877,1.4507651329040527,-1.0284982919692993,1.3558871746063232,-0.49628180265426636,-1.5925151109695435,0.05959999933838844
166,5.533333,0.739555835723877,1.4507651329040527,-1.0284982919692993,1.3558871746063232,-0.49628180265426636,-1.5925151109695435,0.05959999933838844,0.739555835723877,1.4261691570281982,-1.0075829029083252,1.3663362264633179,-0.4937524199485779,-1.6158726215362549,0.05420000106096268
167,5.566667,0.739555835723877,1.4261691570281982,-1.0075829029083252,1.3663362264633179,-0.4937524199485779,-1.6158726215362549,0.05420000106096268,0.739555835723877,1.4051491022109985,-0.9828298687934875,1.3701214790344238,-0.4937524199485779,-1.6323572397232056,0.04729999974370003
168,5.600000,0.739555835723877,1.4051491022109985,-0.9828298687934875,1.3701214790344238,-0.4937524199485779,-1.6323572397232056,0.04729999974370003,0.739555835723877,1.383344054222107,-0.9650020599365234,1.3719007968902588,-0.4937524199485779,-1.646103024482727,0.042399998754262924
169,5.633333,0.739555835723877,1.383344054222107,-0.9650020599365234,1.3719007968902588,-0.4937524199485779,-1.646103024482727,0.042399998754262924,0.739555835723877,1.3588875532150269,-0.9394640922546387,1.3750755786895752,-0.4937524199485779,-1.654720425605774,0.03579999879002571
170,5.666667,0.739555835723877,1.3588875532150269,-0.9394640922546387,1.3750755786895752,-0.4937524199485779,-1.654720425605774,0.03579999879002571,0.739555835723877,1.3283780813217163,-0.9169089794158936,1.3767328262329102,-0.4937524199485779,-1.659255862236023,0.030700000002980232
171,5.700000,0.739555835723877,1.3283780813217163,-0.9169089794158936,1.3767328262329102,-0.4937524199485779,-1.659255862236023,0.030700000002980232,0.739555835723877,1.300554871559143,-0.8906906247138977,1.3790528774261475,-0.4937524199485779,-1.659255862236023,0.02539999969303608
172,5.733333,0.739555835723877,1.300554871559143,-0.8906906247138977,1.3790528774261475,-0.4937524199485779,-1.659255862236023,0.02539999969303608,0.739555835723877,1.2682485580444336,-0.869810163974762,1.3790528774261475,-0.49146726727485657,-1.6637214422225952,0.020899999886751175
173,5.766667,0.739555835723877,1.2682485580444336,-0.869810163974762,1.3790528774261475,-0.49146726727485657,-1.6637214422225952,0.020899999886751175,0.739555835723877,1.2456586360931396,-0.8502728939056396,1.3790528774261475,-0.4890599846839905,-1.6670184135437012,0.015599999576807022
174,5.800000,0.739555835723877,1.2456586360931396,-0.8502728939056396,1.3790528774261475,-0.4890599846839905,-1.6670184135437012,0.015599999576807022,0.739555835723877,1.2158119678497314,-0.8318520188331604,1.3790528774261475,-0.4863736033439636,-1.6736122369766235,0.009399999864399433
175,5.833333,0.739555835723877,1.2158119678497314,-0.8318520188331604,1.3790528774261475,-0.4863736033439636,-1.6736122369766235,0.009399999864399433,0.739555835723877,1.1937801837921143,-0.8120007514953613,1.3790528774261475,-0.4863736033439636,-1.6757752895355225,0.003599999938160181
176,5.866667,0.739555835723877,1.1937801837921143,-0.8120007514953613,1.3790528774261475,-0.4863736033439636,-1.6757752895355225,0.003599999938160181,0.739555835723877,1.1755861043930054,-0.7991794347763062,1.3790528774261475,-0.4863736033439636,-1.6807467937469482,0.0017999999690800905
177,5.900000,0.739555835723877,1.1755861043930054,-0.7991794347763062,1.3790528774261475,-0.4863736033439636,-1.6807467937469482,0.0017999999690800905,0.739555835723877,1.1619971990585327,-0.7832181453704834,1.3809891939163208,-0.4863736033439636,-1.682979702949524,0.0007999999797903001
178,5.933333,0.739555835723877,1.1619971990585327,-0.7832181453704834,1.3809891939163208,-0.4863736033439636,-1.682979702949524,0.0007999999797903001,0.739555835723877,1.153868317604065,-0.775368332862854,1.3809891939163208,-0.4863736033439636,-1.682979702949524,0.00039999998989515007
179,5.966667,0.739555835723877,1.153868317604065,-0.775368332862854,1.3809891939163208,-0.4863736033439636,-1.682979702949524,0.00039999998989515007,0.739555835723877,1.1500829458236694,-0.7709898948669434,1.3827509880065918,-0.4863736033439636,-1.6847764253616333,0.00019999999494757503
180,6.000000,0.739555835723877,1.1500829458236694,-0.7709898948669434,1.3827509880065918,-0.4863736033439636,-1.6847764253616333,0.00019999999494757503,0.739555835723877,1.1491235494613647,-0.7713388204574585,1.3827683925628662,-0.4887285530567169,-1.6847764253616333,9.999999747378752e-05
181,6.033333,0.739555835723877,1.1491235494613647,-0.7713388204574585,1.3827683925628662,-0.4887285530567169,-1.6847764253616333,9.999999747378752e-05,0.739555835723877,1.1491235494613647,-0.7713388204574585,1.3827683925628662,-0.4936128556728363,-1.6847764253616333,9.999999747378752e-05
182,6.066667,0.739555835723877,1.1491235494613647,-0.7713388204574585,1.3827683925628662,-0.4936128556728363,-1.6847764253616333,9.999999747378752e-05,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.4952177107334137,-1.6847764253616333,0.0
183,6.100000,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.4952177107334137,-1.6847764253616333,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5004334449768066,-1.6866604089736938,0.0
184,6.133333,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5004334449768066,-1.6866604089736938,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5031198263168335,-1.6866604089736938,0.0
185,6.166667,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5031198263168335,-1.6866604089736938,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5056318044662476,-1.6885966062545776,0.0
186,6.200000,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5056318044662476,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5083355903625488,-1.6885966062545776,0.0
187,6.233333,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5083355903625488,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.510446310043335,-1.6885966062545776,0.0
188,6.266667,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.510446310043335,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5128710269927979,-1.6885966062545776,0.0
189,6.300000,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5128710269927979,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5152085423469543,-1.6885966062545776,0.0
190,6.333333,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5152085423469543,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5170401334762573,-1.6885966062545776,0.0
191,6.366667,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5170401334762573,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5158190727233887,-1.6885966062545776,0.0
192,6.400000,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5158190727233887,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5158190727233887,-1.6885966062545776,0.0
193,6.433333,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5158190727233887,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5177379250526428,-1.6885966062545776,0.0
194,6.466667,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5177379250526428,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0
195,6.500000,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0
196,6.533333,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0
197,6.566667,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0
198,6.600000,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0
199,6.633333,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0
200,6.666667,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0
201,6.700000,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0
202,6.733333,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0
203,6.766667,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0
204,6.800000,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0,0.739555835723877,1.1475012302398682,-0.7713388204574585,1.3827683925628662,-0.5175983905792236,-1.6885966062545776,0.0
